Source_Mol,Target_Mol,Tanimoto
CCCSP(=O)(OCC)Oc1ccc(Cl)cc1Cl,CCCSP(=O)(OCC)Oc1ccc(Br)cc1Cl,0.7818181818181819
CCCSP(=O)(OCC)Oc1ccc(Cl)cc1Cl,CCCSP(=S)(OCC)Oc1ccc(Cl)cc1Cl,0.75
CCCSP(=O)(OCC)Oc1ccc(Br)cc1Cl,CCCSP(=O)(OCC)Oc1ccc(Cl)cc1Cl,0.7818181818181819
CCCSP(=O)(OCC)Oc1ccc(Br)cc1Cl,CCCSP(=O)(OCC)Oc1ccc(Br)cc1Cl,1.0
CCCSP(=S)(OCC)Oc1ccc(Cl)cc1Cl,CCCSP(=O)(OCC)Oc1ccc(Cl)cc1Cl,0.75
CCCSP(=S)(OCC)Oc1ccc(Cl)cc1Cl,CCCSP(=S)(OCC)Oc1ccc(Cl)cc1Cl,1.0
CCOP(=S)(OC)Oc1cc(Cl)c(Cl)cc1Cl,COP(=S)(OC)Oc1cc(Cl)c(Cl)cc1Cl,0.7755102040816326
CCOP(=S)(OC)Oc1cc(Cl)c(Cl)cc1Cl,CCOP(=S)(OC)Oc1cc(Cl)c(Cl)cc1Cl,1.0
COP(=S)(OC)Oc1ccc([N+](=O)[O-])c(C)c1,COP(=S)(OC)Oc1ccc([N+](=O)[O-])c(C)c1,1.0
COP(=S)(OC)Oc1ccc([N+](=O)[O-])c(C)c1,COP(=S)(OC)Oc1ccc(Cl)c([N+](=O)[O-])c1,0.7307692307692307
COP(=S)(OC)Oc1ccc(Cl)c([N+](=O)[O-])c1,COP(=S)(OC)Oc1ccc([N+](=O)[O-])c(C)c1,0.7307692307692307
COP(=S)(OC)Oc1ccc(Cl)c([N+](=O)[O-])c1,COP(=S)(OC)Oc1ccc(Cl)c([N+](=O)[O-])c1,1.0
CCOP(=S)(OCC)Oc1ccc([S+](C)[O-])cc1,CCOP(=S)(OCC)Oc1ccc([S+](C)[O-])cc1,1.0
COP(=S)(OC)Oc1ccc(SC)c(C)c1,COP(=S)(OC)Oc1ccc(SC)c(C)c1,1.0
CCOP(=S)(OCC)Oc1ccc(SC)c(C)c1,CCOP(=S)(OCC)Oc1ccc(SC)c(C)c1,1.0
CCCSP(=O)(OCC)Oc1ccccc1,CCCSP(=O)(OCC)Oc1ccccc1,1.0
COP(=S)(OC)Oc1ccc([S+](C)[O-])c(C)c1,COP(=S)(OC)Oc1ccc([S+](C)[O-])c(C)c1,1.0
CCOP(=S)(OCC)Oc1ccc([N+](=O)[O-])cc1,CCOP(=S)(OCC)Oc1ccc([N+](=O)[O-])cc1,1.0
COP(=S)(OC)Oc1ccc([N+](=O)[O-])cc1,COP(=S)(OC)Oc1ccc([N+](=O)[O-])cc1,1.0
CCOP(=S)(OCC)SCSc1cc(Cl)ccc1Cl,CCOP(=S)(OCC)SCSc1cc(Cl)ccc1Cl,1.0
CCCSP(=S)(OCC)Oc1ccc(SC)cc1,CCCSP(=S)(OCC)Oc1ccc(SC)cc1,1.0
COP(=S)(OC)Oc1ccc(Sc2ccc(OP(=S)(OC)OC)cc2)cc1,COP(=S)(OC)Oc1ccc(Sc2ccc(OP(=S)(OC)OC)cc2)cc1,1.0
CCCSP(=O)(OCC)Oc1c(Cl)cc(Cl)cc1Cl,CCCSP(=O)(OCC)Oc1c(Cl)cc(Cl)cc1Cl,1.0
CCOP(=S)(OCC)Oc1c(Cl)cc(Cl)cc1[N+](=O)[O-],CCOP(=S)(OCC)Oc1c(Cl)cc(Cl)cc1[N+](=O)[O-],1.0
CCCC(=O)OC(C(Cl)(Cl)Cl)P(=O)(OC)OC,CCCC(=O)OC(C(Cl)(Cl)Cl)P(=O)(OC)OC,1.0
COP(=O)(OC)C(O)C(Cl)(Cl)Cl,COP(=O)(OC)C(O)C(Cl)(Cl)Cl,1.0
COC(=O)N(C)C(=O)CSP(C)(=S)OC,COC(=O)N(C)C(=O)CSP(C)(=S)OC,1.0
CCOP(=S)(CC)Sc1ccccc1,CCOP(=S)(CC)Sc1ccccc1,1.0
CCOP(=S)(CC)Oc1cc(Cl)c(Cl)cc1Cl,CCOP(=S)(CC)Oc1cc(Cl)c(Cl)cc1Cl,1.0
CCOP(=S)(Oc1ccc(C#N)cc1)c1ccccc1,CCOP(=S)(Oc1ccc(C#N)cc1)c1ccccc1,1.0
CCOP(=S)(Oc1ccc(C#N)cc1)c1ccccc1,CCOP(=S)(Oc1ccc([N+](=O)[O-])cc1)c1ccccc1,0.7058823529411765
CCOP(=S)(Oc1ccc([N+](=O)[O-])cc1)c1ccccc1,CCOP(=S)(Oc1ccc(C#N)cc1)c1ccccc1,0.7058823529411765
CCOP(=S)(Oc1ccc([N+](=O)[O-])cc1)c1ccccc1,CCOP(=S)(Oc1ccc([N+](=O)[O-])cc1)c1ccccc1,1.0
COP(=S)(Oc1cc(Cl)c(Br)cc1Cl)c1ccccc1,COP(=S)(Oc1cc(Cl)c(Br)cc1Cl)c1ccccc1,1.0
CNP(=O)(OC)Oc1ccc(C(C)(C)C)cc1Cl,CNP(=O)(OC)Oc1ccc(C(C)(C)C)cc1Cl,1.0
CCOP(=O)(NC(C)C)Oc1ccc(SC)c(C)c1,CCOP(=O)(NC(C)C)Oc1ccc(SC)c(C)c1,1.0
CCOP(=O)(N=C1SCS1)OCC,CCOP(=O)(N=C1SCS1)OCC,1.0
CCOP(=O)(N=C1SCS1)OCC,CCOP(=O)(N=C1SCCS1)OCC,0.7619047619047619
CCOP(=O)(N=C1SCCS1)OCC,CCOP(=O)(N=C1SCS1)OCC,0.7619047619047619
CCOP(=O)(N=C1SCCS1)OCC,CCOP(=O)(N=C1SCCS1)OCC,1.0
CCOP(=O)(N=C1SCC(C)S1)OCC,CCOP(=O)(N=C1SCC(C)S1)OCC,1.0
COP(=O)(N=C1SCCS1)OC,COP(=O)(N=C1SCCS1)OC,1.0
CCN(CC)c1nc(C)cc(OP(=O)(NC)OC)n1,CCN(CC)c1nc(C)cc(OP(=O)(NC)OC)n1,1.0
COP(=O)(N=C(C)O)SC,COP(=O)(N=C(C)O)SC,1.0
COP(=O)(NC(O)C(Cl)(Cl)Cl)SC,COP(=O)(NC(O)C(Cl)(Cl)Cl)SC,1.0
COP(N)(=S)Oc1ccccc1C(=O)OC(C)C,COP(N)(=S)Oc1ccccc1C(=O)OC(C)C,1.0
CCOP(=S)(NC(C)C)Oc1ccccc1C(=O)OC(C)C,CCOP(=S)(NC(C)C)Oc1ccccc1C(=O)OC(C)C,1.0
CCOP(=S)(NC(C)C)Oc1ccccc1C(=O)OC(C)C,COP(=S)(NC(C)C)Oc1ccccc1C(=O)OC(C)C,0.8253968253968254
COP(=S)(NC(C)C)Oc1ccccc1C(=O)OC(C)C,CCOP(=S)(NC(C)C)Oc1ccccc1C(=O)OC(C)C,0.8253968253968254
COP(=S)(NC(C)C)Oc1ccccc1C(=O)OC(C)C,COP(=S)(NC(C)C)Oc1ccccc1C(=O)OC(C)C,1.0
COP(N)(=O)SC,COP(N)(=O)SC,1.0
CCCN(CCC)C(=O)CN(CC)P(=S)(OCC)OCC,CCCN(CCC)C(=O)CN(CC)P(=S)(OCC)OCC,1.0
CCNP(=S)(OC)O/C(C)=C/C(=O)OC(C)C,CCNP(=S)(OC)O/C(C)=C/C(=O)OC(C)C,1.0
CN(C)P(=O)(F)N(C)C,CN(C)P(=O)(F)N(C)C,1.0
CN(C)P(=O)(N=[N+]=[N-])N(C)C,CN(C)P(=O)(N=[N+]=[N-])N(C)C,1.0
CC(C)NP(=O)(F)NC(C)C,CC(C)NP(=O)(F)NC(C)C,1.0
CN(C)P(=O)(OP(=O)(N(C)C)N(C)C)N(C)C,CN(C)P(=O)(OP(=O)(N(C)C)N(C)C)N(C)C,1.0
COC(=O)N(C(=O)N1CO[C@@]2(C(=O)OC)Cc3cc(Cl)ccc3C2=N1)c1ccc(OC(F)(F)F)cc1,COC(=O)N(C(=O)N1CO[C@@]2(C(=O)OC)Cc3cc(Cl)ccc3C2=N1)c1ccc(OC(F)(F)F)cc1,1.0
COc1nn(-c2ccccc2OC)c(=O)o1,COc1nn(-c2ccccc2OC)c(=O)o1,1.0
CC(=O)c1nn(-c2c(Cl)cc(C(F)(F)F)cc2Cl)c(N)c1[S+](C)[O-],CC(=O)c1nn(-c2c(Cl)cc(C(F)(F)F)cc2Cl)c(N)c1[S+](C)[O-],1.0
CC[S+]([O-])c1c(C#N)nn(-c2c(Cl)cc(C(F)(F)F)cc2Cl)c1N,CC[S+]([O-])c1c(C#N)nn(-c2c(Cl)cc(C(F)(F)F)cc2Cl)c1N,1.0
CC[S+]([O-])c1c(C#N)nn(-c2c(Cl)cc(C(F)(F)F)cc2Cl)c1N,N#Cc1nn(-c2c(Cl)cc(C(F)(F)F)cc2Cl)c(N)c1[S+]([O-])C(F)(F)F,0.7333333333333333
N#Cc1nn(-c2c(Cl)cc(C(F)(F)F)cc2Cl)c(N)c1[S+]([O-])C(F)(F)F,CC[S+]([O-])c1c(C#N)nn(-c2c(Cl)cc(C(F)(F)F)cc2Cl)c1N,0.7333333333333333
N#Cc1nn(-c2c(Cl)cc(C(F)(F)F)cc2Cl)c(N)c1[S+]([O-])C(F)(F)F,N#Cc1nn(-c2c(Cl)cc(C(F)(F)F)cc2Cl)c(N)c1[S+]([O-])C(F)(F)F,1.0
N#Cc1nn(-c2c(Cl)cc(C(F)(F)F)cc2Cl)c(N)c1[S+]([O-])C(F)(F)F,C=C(C)CNc1c([S+]([O-])C(F)(F)F)c(C#N)nn1-c1c(Cl)cc(C(F)(F)F)cc1Cl,0.7261904761904762
C=C(C)CNc1c([S+]([O-])C(F)(F)F)c(C#N)nn1-c1c(Cl)cc(C(F)(F)F)cc1Cl,N#Cc1nn(-c2c(Cl)cc(C(F)(F)F)cc2Cl)c(N)c1[S+]([O-])C(F)(F)F,0.7261904761904762
C=C(C)CNc1c([S+]([O-])C(F)(F)F)c(C#N)nn1-c1c(Cl)cc(C(F)(F)F)cc1Cl,C=C(C)CNc1c([S+]([O-])C(F)(F)F)c(C#N)nn1-c1c(Cl)cc(C(F)(F)F)cc1Cl,1.0
N#Cc1nn(-c2c(Cl)cc(C(F)(F)F)cc2Cl)c(NCc2cnccn2)c1SCF,N#Cc1nn(-c2c(Cl)cc(C(F)(F)F)cc2Cl)c(NCc2cnccn2)c1SCF,1.0
N#Cc1nn(-c2c(Cl)cc(C(F)(F)F)cc2Cl)c(NCc2ccccn2)c1SC(F)F,N#Cc1nn(-c2c(Cl)cc(C(F)(F)F)cc2Cl)c(NCc2ccccn2)c1SC(F)F,1.0
COc1cc(/C=N/c2c(SC(F)(F)F)c(C#N)nn2-c2c(Cl)cc(C(F)(F)F)cc2Cl)ccc1O,COc1cc(/C=N/c2c(SC(F)(F)F)c(C#N)nn2-c2c(Cl)cc(C(F)(F)F)cc2Cl)ccc1O,1.0
CC1(C)[C@H](C(=O)O[C@H](C#N)c2cccc(Oc3ccccc3)c2)[C@@H]1/C=C\C(=O)OC(C(F)(F)F)C(F)(F)F,CC1(C)[C@H](C(=O)O[C@H](C#N)c2cccc(Oc3ccccc3)c2)[C@@H]1/C=C\C(=O)OC(C(F)(F)F)C(F)(F)F,1.0
C#CCC1=C(C)C(OC(=O)C2C(C=C(C)C)C2(C)C)CC1=O,C=CCC1=C(C)C(OC(=O)C2C(C=C(C)C)C2(C)C)CC1=O,0.7575757575757576
C#CCC1=C(C)C(OC(=O)C2C(C=C(C)C)C2(C)C)CC1=O,C=CCC1=C(C)C(OC(=O)[C@@H]2[C@@H](C=C(C)C)C2(C)C)CC1=O,0.7575757575757576
C#CCC1=C(C)C(OC(=O)C2C(C=C(C)C)C2(C)C)CC1=O,C#CCC1=C(C)C(OC(=O)C2C(C=C(C)C)C2(C)C)CC1=O,1.0
C#CCC1=C(C)C(OC(=O)C2C(C=C(C)C)C2(C)C)CC1=O,C/C=C\CC1=C(C)[C@@H](OC(=O)[C@@H]2[C@@H](C=C(C)C)C2(C)C)CC1=O,0.7246376811594203
C#CCC1=C(C)C(OC(=O)C2C(C=C(C)C)C2(C)C)CC1=O,C=CCC1=C(C)[C@@H](OC(=O)[C@@H]2[C@@H](C=C(C)C)C2(C)C)CC1=O,0.7575757575757576
C#CCC1=C(C)C(OC(=O)C2C(C=C(C)C)C2(C)C)CC1=O,C#CCC1=C(C)[C@@H](OC(=O)C2C(C=C(Cl)Cl)C2(C)C)CC1=O,0.7846153846153846
C#CCC1=C(C)C(OC(=O)C2C(C=C(C)C)C2(C)C)CC1=O,C#CCC1=C(C)[C@@H](OC(=O)[C@@H]2[C@@H](C=C(Cl)Cl)C2(C)C)CC1=O,0.7846153846153846
CC1(C)C(C=C(Br)Br)C1C(=O)OCc1coc(Cc2ccccc2)c1,CC1(C)C(C=C(Br)Br)C1C(=O)OCc1coc(Cc2ccccc2)c1,1.0
CC1(C)C(C=C(Br)Br)C1C(=O)OCc1coc(Cc2ccccc2)c1,COC(=O)/C(C)=C/[C@@H]1[C@@H](C(=O)OCc2coc(Cc3ccccc3)c2)C1(C)C,0.7411764705882353
CC1(C)C(C=C(Br)Br)C1C(=O)OCc1coc(Cc2ccccc2)c1,CC(C)=CC1C(C(=O)OCc2coc(Cc3ccccc3)c2)C1(C)C,0.8181818181818182
CC1(C)C(C=C(Br)Br)C1C(=O)OCc1coc(Cc2ccccc2)c1,CC(C)=C[C@@H]1[C@@H](C(=O)OCc2coc(Cc3ccccc3)c2)C1(C)C,0.8181818181818182
CC1(C)C(C=C(Br)Br)C1C(=O)OCc1coc(Cc2ccccc2)c1,CC(C)=C[C@H]1[C@@H](C(=O)OCc2coc(Cc3ccccc3)c2)C1(C)C,0.8181818181818182
COC(=O)/C(C)=C/[C@@H]1[C@@H](C(=O)OCc2coc(Cc3ccccc3)c2)C1(C)C,CC1(C)C(C=C(Br)Br)C1C(=O)OCc1coc(Cc2ccccc2)c1,0.7411764705882353
COC(=O)/C(C)=C/[C@@H]1[C@@H](C(=O)OCc2coc(Cc3ccccc3)c2)C1(C)C,COC(=O)/C(C)=C/[C@@H]1[C@@H](C(=O)OCc2coc(Cc3ccccc3)c2)C1(C)C,1.0
COC(=O)/C(C)=C/[C@@H]1[C@@H](C(=O)OCc2coc(Cc3ccccc3)c2)C1(C)C,CC(C)=CC1C(C(=O)OCc2coc(Cc3ccccc3)c2)C1(C)C,0.8048780487804879
COC(=O)/C(C)=C/[C@@H]1[C@@H](C(=O)OCc2coc(Cc3ccccc3)c2)C1(C)C,CC(C)=C[C@@H]1[C@@H](C(=O)OCc2coc(Cc3ccccc3)c2)C1(C)C,0.8048780487804879
COC(=O)/C(C)=C/[C@@H]1[C@@H](C(=O)OCc2coc(Cc3ccccc3)c2)C1(C)C,CC(C)=C[C@H]1[C@@H](C(=O)OCc2coc(Cc3ccccc3)c2)C1(C)C,0.8048780487804879
CC(C)=CC1C(C(=O)OCc2coc(Cc3ccccc3)c2)C1(C)C,CC1(C)C(C=C(Br)Br)C1C(=O)OCc1coc(Cc2ccccc2)c1,0.8181818181818182
CC(C)=CC1C(C(=O)OCc2coc(Cc3ccccc3)c2)C1(C)C,COC(=O)/C(C)=C/[C@@H]1[C@@H](C(=O)OCc2coc(Cc3ccccc3)c2)C1(C)C,0.8048780487804879
CC(C)=CC1C(C(=O)OCc2coc(Cc3ccccc3)c2)C1(C)C,CC(C)=CC1C(C(=O)OCc2coc(Cc3ccccc3)c2)C1(C)C,1.0
CC(C)=CC1C(C(=O)OCc2coc(Cc3ccccc3)c2)C1(C)C,CC(C)=C[C@@H]1[C@@H](C(=O)OCc2coc(Cc3ccccc3)c2)C1(C)C,1.0
CC(C)=CC1C(C(=O)OCc2coc(Cc3ccccc3)c2)C1(C)C,CC(C)=C[C@H]1[C@@H](C(=O)OCc2coc(Cc3ccccc3)c2)C1(C)C,1.0
CC(C)=C[C@@H]1[C@@H](C(=O)OCc2coc(Cc3ccccc3)c2)C1(C)C,CC1(C)C(C=C(Br)Br)C1C(=O)OCc1coc(Cc2ccccc2)c1,0.8181818181818182
CC(C)=C[C@@H]1[C@@H](C(=O)OCc2coc(Cc3ccccc3)c2)C1(C)C,COC(=O)/C(C)=C/[C@@H]1[C@@H](C(=O)OCc2coc(Cc3ccccc3)c2)C1(C)C,0.8048780487804879
CC(C)=C[C@@H]1[C@@H](C(=O)OCc2coc(Cc3ccccc3)c2)C1(C)C,CC(C)=CC1C(C(=O)OCc2coc(Cc3ccccc3)c2)C1(C)C,1.0
CC(C)=C[C@@H]1[C@@H](C(=O)OCc2coc(Cc3ccccc3)c2)C1(C)C,CC(C)=C[C@@H]1[C@@H](C(=O)OCc2coc(Cc3ccccc3)c2)C1(C)C,1.0
CC(C)=C[C@@H]1[C@@H](C(=O)OCc2coc(Cc3ccccc3)c2)C1(C)C,CC(C)=C[C@H]1[C@@H](C(=O)OCc2coc(Cc3ccccc3)c2)C1(C)C,1.0
CC(C)=C[C@H]1[C@@H](C(=O)OCc2coc(Cc3ccccc3)c2)C1(C)C,CC1(C)C(C=C(Br)Br)C1C(=O)OCc1coc(Cc2ccccc2)c1,0.8181818181818182
CC(C)=C[C@H]1[C@@H](C(=O)OCc2coc(Cc3ccccc3)c2)C1(C)C,COC(=O)/C(C)=C/[C@@H]1[C@@H](C(=O)OCc2coc(Cc3ccccc3)c2)C1(C)C,0.8048780487804879
CC(C)=C[C@H]1[C@@H](C(=O)OCc2coc(Cc3ccccc3)c2)C1(C)C,CC(C)=CC1C(C(=O)OCc2coc(Cc3ccccc3)c2)C1(C)C,1.0
CC(C)=C[C@H]1[C@@H](C(=O)OCc2coc(Cc3ccccc3)c2)C1(C)C,CC(C)=C[C@@H]1[C@@H](C(=O)OCc2coc(Cc3ccccc3)c2)C1(C)C,1.0
CC(C)=C[C@H]1[C@@H](C(=O)OCc2coc(Cc3ccccc3)c2)C1(C)C,CC(C)=C[C@H]1[C@@H](C(=O)OCc2coc(Cc3ccccc3)c2)C1(C)C,1.0
CC(C)=CC1C(C(=O)OCC=C(Cl)Cc2ccccc2)C1(C)C,CC(C)=CC1C(C(=O)OCC=C(Cl)Cc2ccccc2)C1(C)C,1.0
C#CC(OC(=O)C1C(C=C(Cl)Cl)C1(C)C)C(C)=CCC,C#CC(OC(=O)C1C(C=C(Cl)Cl)C1(C)C)C(C)=CCC,1.0
C#CC(OC(=O)C1C(C=C(Cl)Cl)C1(C)C)C(C)=CCC,CCC=C(C)C(C#N)OC(=O)C1C(C=C(Cl)Cl)C1(C)C,0.8245614035087719
C#CC(OC(=O)C1C(C=C(Cl)Cl)C1(C)C)C(C)=CCC,C#CC(OC(=O)C1C(C=C(C)C)C1(C)C)/C(C)=C/CC,0.7627118644067796
CCC=C(C)C(C#N)OC(=O)C1C(C=C(Cl)Cl)C1(C)C,C#CC(OC(=O)C1C(C=C(Cl)Cl)C1(C)C)C(C)=CCC,0.8245614035087719
CCC=C(C)C(C#N)OC(=O)C1C(C=C(Cl)Cl)C1(C)C,CCC=C(C)C(C#N)OC(=O)C1C(C=C(Cl)Cl)C1(C)C,1.0
C#CC(OC(=O)C1C(C=C(C)C)C1(C)C)/C(C)=C/CC,C#CC(OC(=O)C1C(C=C(Cl)Cl)C1(C)C)C(C)=CCC,0.7627118644067796
C#CC(OC(=O)C1C(C=C(C)C)C1(C)C)/C(C)=C/CC,C#CC(OC(=O)C1C(C=C(C)C)C1(C)C)/C(C)=C/CC,1.0
CC(C)=CC1C(C(=O)OC2CC(=O)C(C3C=CCC3)=C2C)C1(C)C,CC(C)=CC1C(C(=O)OC2CC(=O)C(C3C=CCC3)=C2C)C1(C)C,1.0
CCOc1ccc(C2(C(=O)OC(C#N)c3cccc(Oc4ccccc4)c3)CC2(Cl)Cl)cc1,CCOc1ccc(C2(C(=O)OC(C#N)c3cccc(Oc4ccccc4)c3)CC2(Cl)Cl)cc1,1.0
CC1(C)C(C=C(Cl)Cl)C1C(=O)OC(C#N)c1ccc(F)c(Oc2ccccc2)c1,CC1(C)C(C=C(Cl)Cl)C1C(=O)OC(C#N)c1ccc(F)c(Oc2ccccc2)c1,1.0
CC1(C)C(C=C(Cl)Cl)C1C(=O)OC(C#N)c1ccc(F)c(Oc2ccccc2)c1,CC1(C)C(C=C(Cl)Cl)C1C(=O)OC(C#N)c1cccc(Oc2ccccc2)c1,0.7752808988764045
CC1(C)C(C=C(Cl)Cl)C1C(=O)OC(C#N)c1ccc(F)c(Oc2ccccc2)c1,CC1(C)C(C=C(Cl)Cl)C1C(=O)O[C@H](C#N)c1cccc(Oc2ccccc2)c1,0.7752808988764045
CC1(C)C(C=C(Cl)Cl)C1C(=O)OC(C#N)c1cccc(Oc2ccccc2)c1,CC1(C)C(C=C(Cl)Cl)C1C(=O)OC(C#N)c1ccc(F)c(Oc2ccccc2)c1,0.7752808988764045
CC1(C)C(C=C(Cl)Cl)C1C(=O)OC(C#N)c1cccc(Oc2ccccc2)c1,CC1(C)C(C=C(Cl)Cl)C1C(=O)OC(C#N)c1cccc(Oc2ccccc2)c1,1.0
CC1(C)C(C=C(Cl)Cl)C1C(=O)OC(C#N)c1cccc(Oc2ccccc2)c1,CC1(C)C(C=C(Cl)Cl)C1C(=O)O[C@H](C#N)c1cccc(Oc2ccccc2)c1,1.0
CC1(C)C(C=C(Cl)Cl)C1C(=O)OC(C#N)c1cccc(Oc2ccccc2)c1,CC1(C)[C@H](C(=O)O[C@H](C#N)c2cccc(Oc3ccccc3)c2)[C@@H]1C=C(Br)Br,0.8352941176470589
CC1(C)C(C=C(Cl)Cl)C1C(=O)OC(C#N)c1cccc(Oc2ccccc2)c1,CC1(C)C(C=C(Cl)Cl)C1C(=O)OC(C#N)c1cccc(Oc2ccccc2)n1,0.7528089887640449
CC1(C)C(C=C(Cl)Cl)C1C(=O)OC(C#N)c1cccc(Oc2ccccc2)c1,CC1(C)C(C(=O)OC(C#N)c2cccc(Oc3ccccc3)c2)C1C(Br)C(Cl)(Cl)Br,0.7021276595744681
CC1(C)C(C=C(Cl)Cl)C1C(=O)OC(C#N)c1cccc(Oc2ccccc2)c1,CC1(C)[C@H](C(=O)O[C@H](C#N)c2cccc(Oc3ccccc3)c2)[C@@H]1/C=C(\Cl)C(F)(F)F,0.8111111111111111
CC1(C)C(C=C(Cl)Cl)C1C(=O)OC(C#N)c1cccc(Oc2ccccc2)c1,CC(C)=CC1C(C(=O)OC(C#N)c2cccc(Oc3ccccc3)c2)C1(C)C,0.8352941176470589
CC1(C)C(C=C(Cl)Cl)C1C(=O)OC(C#N)c1cccc(Oc2ccccc2)c1,CC1(C)[C@H](C=C(Cl)Cl)[C@H]1C(=O)OCc1cccc(Oc2ccccc2)c1,0.7159090909090909
CC1(C)C(C=C(Cl)Cl)C1C(=O)O[C@H](C#N)c1cccc(Oc2ccccc2)c1,CC1(C)C(C=C(Cl)Cl)C1C(=O)OC(C#N)c1ccc(F)c(Oc2ccccc2)c1,0.7752808988764045
CC1(C)C(C=C(Cl)Cl)C1C(=O)O[C@H](C#N)c1cccc(Oc2ccccc2)c1,CC1(C)C(C=C(Cl)Cl)C1C(=O)OC(C#N)c1cccc(Oc2ccccc2)c1,1.0
CC1(C)C(C=C(Cl)Cl)C1C(=O)O[C@H](C#N)c1cccc(Oc2ccccc2)c1,CC1(C)C(C=C(Cl)Cl)C1C(=O)O[C@H](C#N)c1cccc(Oc2ccccc2)c1,1.0
CC1(C)C(C=C(Cl)Cl)C1C(=O)O[C@H](C#N)c1cccc(Oc2ccccc2)c1,CC1(C)[C@H](C(=O)O[C@H](C#N)c2cccc(Oc3ccccc3)c2)[C@@H]1C=C(Br)Br,0.8352941176470589
CC1(C)C(C=C(Cl)Cl)C1C(=O)O[C@H](C#N)c1cccc(Oc2ccccc2)c1,CC1(C)C(C=C(Cl)Cl)C1C(=O)OC(C#N)c1cccc(Oc2ccccc2)n1,0.7528089887640449
CC1(C)C(C=C(Cl)Cl)C1C(=O)O[C@H](C#N)c1cccc(Oc2ccccc2)c1,CC1(C)C(C(=O)OC(C#N)c2cccc(Oc3ccccc3)c2)C1C(Br)C(Cl)(Cl)Br,0.7021276595744681
CC1(C)C(C=C(Cl)Cl)C1C(=O)O[C@H](C#N)c1cccc(Oc2ccccc2)c1,CC1(C)[C@H](C(=O)O[C@H](C#N)c2cccc(Oc3ccccc3)c2)[C@@H]1/C=C(\Cl)C(F)(F)F,0.8111111111111111
CC1(C)C(C=C(Cl)Cl)C1C(=O)O[C@H](C#N)c1cccc(Oc2ccccc2)c1,CC(C)=CC1C(C(=O)OC(C#N)c2cccc(Oc3ccccc3)c2)C1(C)C,0.8352941176470589
CC1(C)C(C=C(Cl)Cl)C1C(=O)O[C@H](C#N)c1cccc(Oc2ccccc2)c1,CC1(C)[C@H](C=C(Cl)Cl)[C@H]1C(=O)OCc1cccc(Oc2ccccc2)c1,0.7159090909090909
CC1(C)[C@H](C(=O)O[C@H](C#N)c2cccc(Oc3ccccc3)c2)[C@@H]1C=C(Br)Br,CC1(C)C(C=C(Cl)Cl)C1C(=O)OC(C#N)c1cccc(Oc2ccccc2)c1,0.8352941176470589
CC1(C)[C@H](C(=O)O[C@H](C#N)c2cccc(Oc3ccccc3)c2)[C@@H]1C=C(Br)Br,CC1(C)C(C=C(Cl)Cl)C1C(=O)O[C@H](C#N)c1cccc(Oc2ccccc2)c1,0.8352941176470589
CC1(C)[C@H](C(=O)O[C@H](C#N)c2cccc(Oc3ccccc3)c2)[C@@H]1C=C(Br)Br,CC1(C)[C@H](C(=O)O[C@H](C#N)c2cccc(Oc3ccccc3)c2)[C@@H]1C=C(Br)Br,1.0
CC1(C)[C@H](C(=O)O[C@H](C#N)c2cccc(Oc3ccccc3)c2)[C@@H]1C=C(Br)Br,CC1(C)C(C(=O)OC(C#N)c2cccc(Oc3ccccc3)c2)C1C(Br)C(Cl)(Cl)Br,0.7021276595744681
CC1(C)[C@H](C(=O)O[C@H](C#N)c2cccc(Oc3ccccc3)c2)[C@@H]1C=C(Br)Br,CC1(C)[C@H](C(=O)O[C@H](C#N)c2cccc(Oc3ccccc3)c2)[C@@H]1C(Br)C(Br)(Br)Br,0.7021276595744681
CC1(C)[C@H](C(=O)O[C@H](C#N)c2cccc(Oc3ccccc3)c2)[C@@H]1C=C(Br)Br,CC1(C)[C@H](C(=O)O[C@H](C#N)c2cccc(Oc3ccccc3)c2)[C@@H]1/C=C(\Cl)C(F)(F)F,0.7717391304347826
CC1(C)[C@H](C(=O)O[C@H](C#N)c2cccc(Oc3ccccc3)c2)[C@@H]1C=C(Br)Br,CC(C)=CC1C(C(=O)OC(C#N)c2cccc(Oc3ccccc3)c2)C1(C)C,0.8352941176470589
CC1(C)C(C=C(Cl)Cl)C1C(=O)OC(C#N)c1cccc(Oc2ccccc2)n1,CC1(C)C(C=C(Cl)Cl)C1C(=O)OC(C#N)c1cccc(Oc2ccccc2)c1,0.7528089887640449
CC1(C)C(C=C(Cl)Cl)C1C(=O)OC(C#N)c1cccc(Oc2ccccc2)n1,CC1(C)C(C=C(Cl)Cl)C1C(=O)O[C@H](C#N)c1cccc(Oc2ccccc2)c1,0.7528089887640449
CC1(C)C(C=C(Cl)Cl)C1C(=O)OC(C#N)c1cccc(Oc2ccccc2)n1,CC1(C)C(C=C(Cl)Cl)C1C(=O)OC(C#N)c1cccc(Oc2ccccc2)n1,1.0
CC1(C)C(C(=O)OC(C#N)c2cccc(Oc3ccccc3)c2)C1C(Br)C(Cl)(Cl)Br,CC1(C)C(C=C(Cl)Cl)C1C(=O)OC(C#N)c1cccc(Oc2ccccc2)c1,0.7021276595744681
