Smiles,SPS,nSPS
COC(O)=Nc1ccc(Cl)c(Cl)c1,123,9.461538461538462
N#Cc1cc(Br)c(OC(=O)OCC2CCCO2)c(Br)c1,351,17.55
CCC(C)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1OC(=O)Oc1ccc([N+](=O)[O-])cc1[N+](=O)[O-],362,11.3125
C=CCOC(=O)Oc1c(I)cc(C#N)cc1I,157,9.235294117647058
CCn1ncc(C(=O)c2ccc(S(C)(=O)=O)c(OCCOC)c2C)c1OC(C)OC(=O)OC,402,12.181818181818182
C=CCO/N=C(\CCC)C1=C(O)CC(C)(C)C(C(=O)OC)C1=O,486,21.130434782608695
CCCC(=O)c1c(C)cc(C)c(C2CC(=O)C(C(CC)=NOCC)=C(O)C2)c1C,486,16.75862068965517
CCSC(C)CC1CC(=O)C(C(CC)=NOC/C=C/Cl)=C(O)C1,460,20.0
CCCC(=NOCC=CCl)C1=C(O)CC(CC(C)SCC)CC1=O,456,19.0
CCCC(=NOCC)C1=C(O)CC(C2CCCSC2)CC1=O,572,26.0
CCCC(=NOCC(C)Oc1ccc(Cl)cc1)C1=C(O)CC(C2CCCSC2)CC1=O,705,22.741935483870968
CCCC(=NOCC)C1=C(O)CC(CC(C)SCC)CC1=O,440,20.0
CCC(=NOC/C=C/Cl)C1=C(O)CC(C2CCOCC2)CC1=O,538,23.391304347826086
CCON=C(CC)C1=C(O)CC(c2c(C)cc(C)cc2C)CC1=O,429,17.875
CS(=O)(=O)c1cc(Cl)ccc1C(=O)c1cnoc1C1CC1,318,15.142857142857142
CS(=O)(=O)c1cc(C(F)(F)F)ccc1C(=O)c1cnoc1C1CC1,372,15.5
CCOC(=O)/C(Cl)=C/c1cc(N2C(=O)C3=C(CCCC3)C2=O)ccc1Cl,459,17.653846153846153
CN1OCC(=O)N(c2cccc(C(F)(F)F)c2)C1=O,324,17.05263157894737
O=C(O)COc1cc(N2C(=O)C3=C(CCCC3)C2=O)c(F)cc1Cl,416,17.333333333333332
C#CCN1C(=O)COc2cc(F)c(N3C(=O)C4=C(CCCC4)C3=O)cc21,502,19.307692307692307
C#CC(C)Oc1cc(N2C(=O)C3=C(CCCC3)C2=O)c(F)cc1Cl,444,18.5
CCCCN(CC)c1c([N+](=O)[O-])cc(C(F)(F)F)cc1[N+](=O)[O-],261,11.347826086956522
CCC(C)Nc1c([N+](=O)[O-])cc(C(C)(C)C)cc1[N+](=O)[O-],269,12.80952380952381
Cc1cc([N+](=O)[O-])c(N(CCCl)CCCl)c([N+](=O)[O-])c1,207,10.35
CCN(CC)c1c([N+](=O)[O-])cc(C(F)(F)F)c(N)c1[N+](=O)[O-],249,11.318181818181818
CCCN(CCC)c1c([N+](=O)[O-])cc(C)cc1[N+](=O)[O-],207,10.35
C=C(C)CN(CC)c1c([N+](=O)[O-])cc(C(F)(F)F)cc1[N+](=O)[O-],257,11.173913043478262
CCCN(CCCl)c1c([N+](=O)[O-])cc(C(F)(F)F)cc1[N+](=O)[O-],261,11.347826086956522
CCCN(CCC)c1c([N+](=O)[O-])cc(C(C)C)cc1[N+](=O)[O-],237,10.772727272727273
C=C(C)CN(CCC)c1c([N+](=O)[O-])cc(C(F)(F)F)cc1[N+](=O)[O-],269,11.208333333333334
CCCN(CCC)c1c([N+](=O)[O-])cc(S(C)(=O)=O)cc1[N+](=O)[O-],259,11.26086956521739
CCC(CC)Nc1c([N+](=O)[O-])cc(C)c(C)c1[N+](=O)[O-],213,10.65
CCCN(CCC)c1c([N+](=O)[O-])cc(C(F)(F)F)c(N)c1[N+](=O)[O-],273,11.375
CCCN(CC1CC1)c1c([N+](=O)[O-])cc(C(F)(F)F)cc1[N+](=O)[O-],348,14.5
CCCN(CCC)c1c([N+](=O)[O-])cc(C(F)(F)F)cc1[N+](=O)[O-],261,11.347826086956522
CCC(C)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1O,206,12.117647058823529
CC(C)(C)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1O,191,11.235294117647058
CCOCc1cc([N+](=O)[O-])cc([N+](=O)[O-])c1O,173,10.176470588235293
Cc1c([N+](=O)[O-])cc(C(C)(C)C)c(O)c1[N+](=O)[O-],204,11.333333333333334
C[C@H](OC(=O)c1cc(Oc2ccc(C(F)(F)F)cc2Cl)ccc1Cl)C(=O)O,334,12.37037037037037
O=C(O)c1cc(Oc2ccc(C(F)(F)F)cc2Cl)ccc1[N+](=O)[O-],268,11.166666666666666
Nc1c([N+](=O)[O-])ccc(Oc2ccccc2)c1Cl,181,10.055555555555555
COC(=O)c1cc(Oc2ccc(Cl)cc2Cl)ccc1[N+](=O)[O-],223,10.136363636363637
COc1cc(Oc2ccc(Cl)cc2Cl)ccc1[N+](=O)[O-],203,10.15
O=[N+]([O-])c1ccc(Oc2c(Cl)cc(Cl)cc2Cl)cc1,195,10.263157894736842
O=[N+]([O-])c1ccc(Oc2ccc(C(F)(F)F)cc2[N+](=O)[O-])cc1,255,11.08695652173913
O=C(O)COC(=O)c1cc(Oc2ccc(C(F)(F)F)cc2Cl)ccc1[N+](=O)[O-],308,11.0
O=[N+]([O-])c1ccc(Oc2c(F)cc(Cl)cc2Cl)cc1,195,10.263157894736842
COCC(=NOCC(=O)OC)c1cc(Oc2ccc(C(F)(F)F)cc2Cl)ccc1[N+](=O)[O-],350,10.9375
O=[N+]([O-])c1ccc(Oc2ccc(C(F)(F)F)cc2Cl)cc1OC1CCOC1,458,16.962962962962962
CCOC(=O)C(C)OC(=O)c1cc(Oc2ccc(C(F)(F)F)cc2Cl)ccc1[N+](=O)[O-],374,12.064516129032258
O=[N+]([O-])c1ccc(Oc2ccc(Cl)cc2Cl)cc1,182,10.11111111111111
O=[N+]([O-])c1ccc(Oc2ccc(C(F)(F)F)cc2Cl)cc1,236,11.238095238095237
CCOc1cc(Oc2ccc(C(F)(F)F)cc2Cl)ccc1[N+](=O)[O-],269,11.208333333333334
CN1CSC(=S)N(C)C1,206,22.88888888888889
O=C(O)/C(Cl)=C(/Cl)C(=O)C(Cl)(Cl)Cl,177,13.615384615384615
O=C(O)C(Cl)(Cl)CCl,91,11.375
CC(Cl)(Cl)C(=O)O,79,11.285714285714286
O=C(O)C(F)(F)C(F)F,109,12.11111111111111
O=C(C(Cl)(Cl)Cl)C(Cl)(Cl)Cl,134,13.4
O=C(O)C(Cl)(Cl)Cl,79,11.285714285714286
Cc1ccc(C(=O)O)c(C2=NC(=O)C(C)(C(C)C)N2)c1,437,21.85
COCc1cnc(C2=NC(=O)C(C)(C(C)C)N2)c(C(=O)O)c1,461,20.954545454545453
Cc1cnc(C2=NC(=O)C(C)(C(C)C)N2)c(C(=O)O)c1,437,21.85
CC(C)C1(C)NC(c2ncccc2C(=O)O)=NC1=O,424,22.31578947368421
CC(C)C1(C)NC(c2nc3ccccc3cc2C(=O)O)=NC1=O,476,20.695652173913043
CCc1cnc(C2=NC(=O)C(C)(C(C)C)N2)c(C(=O)O)c1,449,21.38095238095238
O=S(=O)(O)O,58,11.6
N#Cc1cc(Br)c(O)c(Br)c1,101,9.181818181818182
N#Cc1cc(Cl)c(O)c(Cl)c1,101,9.181818181818182
N#Cc1c(Cl)cccc1Cl,89,8.9
N#Cc1cc(I)c(O)c(I)c1,101,9.181818181818182
C#CCN(C)c1c(C#N)cnn1-c1nn2c(c1Cl)CCCC2,292,13.272727272727273
COP(=S)(NC(C)C)Oc1ccc(C)cc1[N+](=O)[O-],269,14.157894736842104
CCOP(=S)(NC(C)C)Oc1ccc(C)cc1[N+](=O)[O-],281,14.05
COP(=S)(OC)SCC(=O)N(c1ccc(Cl)cc1)C(C)C,246,11.714285714285714
CC(C)OP(=S)(OC(C)C)SCCNS(=O)(=O)c1ccccc1,298,12.956521739130435
C[C@H](N=C(O)[C@H](C)N=C(O)[C@@H](N)CCP(C)(=O)O)C(=O)O,377,17.952380952380953
CCOP(=S)(NC(C)CC)Oc1cc(C)ccc1[N+](=O)[O-],320,15.238095238095237
COP(=O)(OC)C(C)OC(=O)COc1ccc(Cl)cc1Cl,269,12.80952380952381
Clc1ccc(OCCOP(OCCOc2ccc(Cl)cc2Cl)OCCOc2ccc(Cl)cc2Cl)c(Cl)c1,411,11.108108108108109
COP(=S)(NC(C)C)Oc1ccc(Cl)cc1Cl,250,14.705882352941176
CCCCC(CC)CP(=O)(CC(CC)CCCC)OCC,365,17.38095238095238
CCOP(=O)(O)C(=N)O,150,16.666666666666668
CP(=O)(O)CCC(N)C(=O)O,207,18.818181818181817
CP(=O)(O)CC[C@H](N)C(=O)O,207,18.818181818181817
O=C(O)CNCP(=O)(O)O,114,11.4
CCCOP(=S)(OCCC)SCC(=O)N1CCCCC1C,415,19.761904761904763
COP(=S)(NC(C)C)Oc1c(C)cc(C)cc1[N+](=O)[O-],282,14.1
CN(C)C(O)=Nc1ccc(-n2nc(C(C)(C)C)oc2=O)c(Cl)c1,262,11.391304347826088
Cn1c(=O)on(-c2ccc(Cl)c(Cl)c2)c1=O,171,10.6875
C#CCOc1cc(-n2nc(C(C)(C)C)oc2=O)c(Cl)cc1Cl,248,11.272727272727273
CC(C)Oc1cc(-n2nc(C(C)(C)C)oc2=O)c(Cl)cc1Cl,264,12.0
CCOc1cc(Cl)c(CS(=O)(=O)C2=NOC(C)(C)C2)cc1Cl,375,17.045454545454547
CN(C)C(=O)N=c1cc(C(C)(C)C)o[nH]1,169,11.266666666666667
Cc1ccsc1C1=NOC(C)(COCc2c(F)cccc2F)C1,470,20.434782608695652
CN=C(O)N=c1cc(C(C)(C)C)o[nH]1,156,11.142857142857142
Cn1nc(C(F)(F)F)c(CS(=O)(=O)C2=NOC(C)(C)C2)c1OC(F)F,439,17.56
Cc1c(C(=O)c2cnn(C)c2O)ccc(S(C)(=O)=O)c1C1=NOCC1,357,14.28
O=[N+]([O-])c1ccc(ON=Cc2cc(Br)c(O)c(Br)c2)c([N+](=O)[O-])c1,242,10.083333333333334
O=C(OCCOc1ccc(Cl)cc1Cl)c1ccccc1,202,10.1
CC(/C=C/C(=O)O)Oc1ccc(Oc2ccc(C(F)(F)F)cc2)cc1,320,12.8
O=S(=O)(O)OCCOc1ccc(Cl)cc1Cl,183,11.4375
CC(Cl)(Cl)C(=O)OCCOc1cc(Cl)c(Cl)cc1Cl,214,11.263157894736842
OCCOc1cc(Cl)c(Cl)cc1Cl,132,10.153846153846153
CC(C)=NOC(=O)[C@@H](C)Oc1ccc(Oc2ccc(C(F)(F)F)cc2)cc1,326,12.074074074074074
O=C(O)COc1ccc(Cl)cc1,113,9.416666666666666
O=C(O)COc1ccc(Cl)cc1Cl,126,9.692307692307692
O=C(O)COc1ccc(Cl)c(Cl)c1,126,9.692307692307692
Cc1cc(Cl)ccc1OCC(=O)O,126,9.692307692307692
CCSC(=O)COc1ccc(Cl)cc1C,151,10.066666666666666
O=C(O)COc1cc(Cl)c(Cl)cc1Cl,139,9.928571428571429
O=C(O)CCCOc1ccc(Cl)cc1,137,9.785714285714286
O=C(O)CCCOc1ccc(Cl)cc1Cl,150,10.0
O=C(O)CCCOc1ccc(Cl)c(Cl)c1,150,10.0
Cc1cc(Cl)ccc1OCCCC(=O)O,150,10.0
O=C(O)CCCOc1cc(Cl)c(Cl)cc1Cl,163,10.1875
CC(Oc1cccc(Cl)c1)C(=O)O,158,12.153846153846153
CC(Oc1ccc(Cl)cc1)C(=O)O,158,12.153846153846153
CC(Oc1ccc(Cl)cc1Cl)C(=O)O,171,12.214285714285714
C[C@@H](Oc1ccc(Cl)cc1Cl)C(=O)O,171,12.214285714285714
CC(C(=O)O)c1ccc(Cl)c(Cl)c1,163,12.538461538461538
CC(Oc1cc(Cl)c(Cl)cc1Cl)C(=O)O,184,12.266666666666667
Cc1cc(Cl)ccc1OC(C)C(=O)O,171,12.214285714285714
Cc1cc(Cl)ccc1O[C@H](C)C(=O)O,171,12.214285714285714
CC(Oc1ccc(Oc2ncc(Cl)cc2Cl)cc1)C(=O)O,247,11.761904761904763
C[C@@H](Oc1ccc(Oc2ncc(Cl)cc2F)cc1)C(=O)O,247,11.761904761904763
CC(Oc1ccc(Oc2ccc(Cl)cc2)cc1)C(=O)O,234,11.7
C[C@@H](Oc1ccc(Oc2ccc(C#N)cc2F)cc1)C(=O)O,249,11.318181818181818
CC(Oc1ccc(Oc2ccc(Cl)cc2Cl)cc1)C(=O)O,247,11.761904761904763
CC(Oc1ccc(Oc2nc3ccc(Cl)cc3o2)cc1)C(=O)O,278,12.08695652173913
C[C@@H](Oc1ccc(Oc2nc3ccc(Cl)cc3o2)cc1)C(=O)O,278,12.08695652173913
CC(Oc1ccc(Oc2ccc(C(F)(F)F)cn2)cc1)C(=O)O,288,12.521739130434783
C[C@@H](Oc1ccc(Oc2ccc(C(F)(F)F)cn2)cc1)C(=O)O,288,12.521739130434783
CC(Oc1ccc(Oc2ncc(C(F)(F)F)cc2Cl)cc1)C(=O)O,301,12.541666666666666
C[C@@H](Oc1ccc(Oc2ncc(C(F)(F)F)cc2Cl)cc1)C(=O)O,301,12.541666666666666
CC(Oc1ccc(Oc2ncc(Cl)cc2Cl)cc1)C(=O)N1CCCO1,377,15.08
C=C(C)C(OC(=O)C(C)Oc1ccc(Oc2cnc3cc(Cl)ccc3n2)cc1)C(=O)OCC,412,12.484848484848484
CC(C)=NOCCOC(=O)[C@@H](C)Oc1ccc(Oc2cnc3cc(Cl)ccc3n2)cc1,356,11.483870967741936
CC(Oc1ccc(Oc2cnc3cc(Cl)ccc3n2)cc1)C(=O)O,286,11.916666666666666
C[C@@H](Oc1ccc(Oc2cnc3cc(Cl)ccc3n2)cc1)C(=O)O,286,11.916666666666666
CC(Oc1ccc(Oc2ccc(C(F)(F)F)cc2)cc1)C(=O)O,288,12.521739130434783
COc1cc(OC)nc(N=C(O)NS(=O)(=O)c2c(-c3nnn(C)n3)cnn2C)n1,324,11.172413793103448
Cn1c(-c2ccccc2)cc(-c2ccccc2)[n+]1C,202,10.631578947368421
COc1cc(OC)nc(N=C(O)NS(=O)(=O)c2c(C(=O)O)c(Cl)nn2C)n1,296,10.962962962962964
COc1cc(OC)nc(N=C(O)NS(=O)(=O)c2c(C3=NOCC(C)O3)c(Cl)nn2C)n1,493,15.903225806451612
COc1cc(OC)nc(N=C(O)NS(=O)(=O)c2c(C(=O)O)cnn2C)n1,283,10.884615384615385
Cc1ccc(C(=O)COc2c(C(=O)c3ccc(Cl)c(C)c3Cl)c(C)nn2C)cc1,314,10.827586206896552
Cc1nn(C)c(O)c1C(=O)c1ccc(C(F)(F)F)cc1S(C)(=O)=O,298,12.416666666666666
Cc1ccc(S(=O)(=O)Oc2c(C(=O)c3ccc(Cl)cc3Cl)c(C)nn2C)cc1,321,11.464285714285714
Cc1nn(C)c(OCC(=O)c2ccccc2)c1C(=O)c1ccc(Cl)cc1Cl,288,10.666666666666666
CC(C)OC(=O)c1cc(-c2nn(C)c(C(F)(F)F)c2Br)c(F)cc1Cl,298,11.92
Nc1c([N+](=O)[O-])cnn1-c1c(Cl)cc(C(F)(F)F)cc1Cl,245,11.666666666666666
CCc1cc(C)cc(CC)c1-c1c(OC(=O)C(C)(C)C)n2n(c1=O)CCOCC2,418,14.413793103448276
Cn1nc(-c2cc(OCC(=O)O)c(Cl)cc2F)c(Cl)c1OC(F)F,263,10.958333333333334
Cc1ccccc1Oc1cccnn1,137,9.785714285714286
Cc1cccc(C2CC2)c1Oc1nnc(Cl)cc1OC(=O)N1CCOCC1,456,16.88888888888889
Oc1cc(Cl)nnc1-c1ccccc1,141,10.071428571428571
CCCCCCCCSC(=O)Oc1cc(Cl)nnc1-c1ccccc1,266,10.64
Nc1cnn(-c2ccccc2)c(=O)c1Br,153,10.2
Nc1cnn(-c2ccccc2)c(=O)c1Cl,153,10.2
COc1cnn(-c2ccccc2)c(=O)c1OC,170,10.0
Cc1c(C(F)(F)F)cnn(-c2cc(OCC(=O)O)c(Cl)cc2F)c1=O,286,11.44
CN(C)c1cnn(-c2cccc(C(F)(F)F)c2)c(=O)c1Cl,242,11.523809523809524
CNc1cnn(-c2cccc(C(F)(F)F)c2)c(=O)c1Cl,229,11.45
O=C(O)C(=O)Nc1cnn(-c2ccccc2)c(=O)c1Br,201,10.05
O=C(O)CC1(O)CC(O)=NN=C1O,361,27.76923076923077
CC(=O)Oc1c(I)cnc(Cl)c1I,128,9.846153846153847
CSC(=O)c1c(C(F)F)nc(C(F)(F)F)c(C(=O)SC)c1CC(C)C,303,12.12
Nc1c(Cl)c(F)nc(OCC(=O)O)c1Cl,151,10.066666666666666
Oc1c(Cl)c(F)nc(F)c1Cl,112,10.181818181818182
Oc1c(Cl)cnc(Cl)c1Cl,99,9.9
COC(=O)c1c(C(F)F)nc(C(F)(F)F)c(C2=NCCS2)c1CC(C)C,388,14.923076923076923
O=C(O)COc1nc(Cl)c(Cl)cc1Cl,139,9.928571428571429
CC(C)N=c1cc(Cl)[nH]c(=N)[nH]1,124,10.333333333333334
CSc1c(Cl)[nH]c(=N)[nH]c1=N,110,10.0
COc1cc(OC)nc(Oc2ccccc2CNc2ccc(C(=O)OC(C)C)cc2)n1,325,10.483870967741936
CCCOC(=O)c1ccc(NCc2ccccc2Oc2nc(OC)cc(OC)n2)cc1,319,10.290322580645162
C[n+]1ccc(-c2ccccc2)cc1,129,9.923076923076923
CCN(CC)C(=O)C[n+]1ccc(-c2cc[n+](CC(=O)N(CC)CC)cc2)cc1,296,10.571428571428571
c1cc[n+]2c(c1)-c1cccc[n+]1CC2,184,13.142857142857142
CC1COCC(C)N1C(=O)C[n+]1ccc(-c2cc[n+](CC(=O)N3C(C)COCC3C)cc2)cc1,860,25.294117647058822
C[n+]1ccc(-c2cc[n+](C)cc2)cc1,142,10.142857142857142
CCSC(=O)N(CC(C)C)CC(C)C,155,11.071428571428571
CCSC(=O)N(CC)C1CCCCC1,254,18.142857142857142
CC(C)N(C(=O)SCC(Cl)=CCl)C(C)C,160,10.666666666666666
CCCN(CCC)C(=O)SCC,119,9.916666666666666
CCN(C(=O)SCc1ccccc1)C(C)C(C)C,225,12.5
CCSC(=O)N(CC)CC,95,9.5
CC(C)SC(=O)N1CCCCCC1,245,18.846153846153847
CCN(CC)C(=O)SCc1ccc(OC)cc1,171,10.058823529411764
CCSC(=O)N1CCCCCC1,227,18.916666666666668
CCN(CC)C(=O)SCc1ccccc1Cl,163,10.1875
CCCCN(CC)C(=O)SCCC,131,10.076923076923077
CCCN(CCC)C(=O)SCc1ccccc1,174,10.235294117647058
COc1cccc(N(C)C(=S)Oc2cccc(C(C)(C)C)c2)n1,253,11.0
C=C(Cl)CSC(=S)N(CC)CC,115,9.583333333333334
CCN(CC)C(=O)SCc1ccc(Cl)cc1,163,10.1875
CCC(C)N(C(=O)SCc1ccccc1)C(C)CC,264,13.894736842105264
CC(C)N(C(=O)SCC(Cl)=C(Cl)Cl)C(C)C,173,10.8125
CCCSC(=O)N(CCC)CCC,131,10.076923076923077
COC(=S)SSC(=S)OC,86,8.6
CC(C)OC(=S)S,64,9.142857142857142
Cc1cccc(N=C(S)N(C)C)c1,124,9.538461538461538
CCSc1nc(=NC(C)C)[nH]c(=NC(C)C)[nH]1,187,11.0
CC(C)N=c1nc(SC(F)F)[nH]c(=NC(C)C)[nH]1,205,11.38888888888889
Oc1nc(O)nc(O)n1,84,9.333333333333334
CCN=c1nc(Cl)[nH]c(=NC(C)C)[nH]1,145,10.357142857142858
CCN(CC)c1nc(Cl)nc(N(CC)CC)n1,177,10.411764705882353
CCN=c1nc(Cl)nc(NC(C)(C)C#N)[nH]1,171,10.6875
CC(C)N=c1nc(Cl)[nH]c(=NC2CC2)[nH]1,232,15.466666666666667
CCN=c1nc(Cl)[nH]c(=NCC(=O)O)[nH]1,146,9.733333333333333
CCN(CC)c1nc(Cl)nc(=NC(C)C)[nH]1,170,10.625
COCCCN=c1nc(Cl)[nH]c(=NC(C)C)[nH]1,181,10.647058823529411
CC(C)(C#N)Nc1nc(Cl)nc(=NC2CC2)[nH]1,258,15.176470588235293
CC(C)N=c1[nH]c(Cl)nc(=NCC(=O)O)[nH]1,164,10.25
CC(C)N=c1nc(Cl)[nH]c(=NC(C)C)[nH]1,163,10.866666666666667
CCN=c1nc(Cl)[nH]c(=NC(C)CC)[nH]1,184,12.266666666666667
CCN=c1nc(Cl)[nH]c(=NCC)[nH]1,127,9.76923076923077
CCN=c1nc(Cl)nc(NC(C)(C)C)[nH]1,169,11.266666666666667
CCN=c1nc(Cl)nc(N(CC)CC)[nH]1,152,10.133333333333333
Cc1ccc2c(c1)[C@H](N=c1[nH]c(C(C)F)nc(=N)[nH]1)[C@@H](C)C2,472,21.454545454545453
Cc1cc(C)cc(OCC(C)N=c2[nH]c(C(C)(C)F)nc(=N)[nH]2)c1,306,12.75
CCN=c1nc(OC)[nH]c(=NC(C)C)[nH]1,153,10.2
COCCCN=c1nc(OC)[nH]c(=NCCCOC)[nH]1,207,10.35
COc1nc(=NC(C)C)[nH]c(=NC(C)C)[nH]1,171,10.6875
CCN=c1nc(OC)[nH]c(=NC(C)CC)[nH]1,192,12.0
CCN=c1nc(OC)[nH]c(=NCC)[nH]1,135,9.642857142857142
CCN=c1nc(NC(C)(C)C)[nH]c(OC)n1,177,11.0625
CCN=c1nc(SC)[nH]c(=NC(C)C)[nH]1,157,10.466666666666667
CSc1nc(=NC(C)C)nc(N=[N+]=[N-])[nH]1,148,9.866666666666667
CN=c1nc(SC)[nH]c(=NC(C)C)[nH]1,145,10.357142857142858
CCN=c1nc(SC)[nH]c(=NC(C)C(C)C)[nH]1,214,12.588235294117647
COCCCN=c1nc(SC)[nH]c(=NC(C)C)[nH]1,193,10.722222222222221
CSc1nc(=NC(C)C)[nH]c(=NC(C)C)[nH]1,175,10.9375
CCN=c1nc(SC)[nH]c(=NCC)[nH]1,139,9.928571428571429
CCN=c1nc(NC(C)(C)C)[nH]c(SC)n1,181,11.3125
CCSc1nc(=O)n(CC(C)(C)C)c(=O)n1N,200,11.764705882352942
CN(C)c1nnc(C(C)(C)C)c(=O)n1C,174,11.6
CCSc1nnc(C(C)(C)C)c(=O)n1N,176,11.733333333333333
CN(C)c1nc(=O)n(C2CCCCC2)c(=O)n1C,303,16.833333333333332
CSc1nnc(C(C)(C)C)c(=O)n1N=CC(C)C,211,11.722222222222221
Cc1nnc(-c2ccccc2)c(=O)n1N,153,10.2
CSc1nnc(C(C)(C)C)c(=O)n1N,164,11.714285714285714
C#CCN1C(=O)C(F)(F)Oc2cc(F)c(-n3c(=O)n(C)c(=S)n(C)c3=O)cc21,420,15.0
N=c1nc[nH][nH]1,52,8.666666666666666
Cc1nn(-c2cc(CC(Cl)C(=O)O)c(Cl)cc2F)c(=O)n1C(F)F,303,12.625
CCCOc1nn(C(O)=NS(=O)(=O)c2ccccc2C(=O)OC)c(=O)n1C,299,11.074074074074074
COc1nn(C(O)=NS(=O)(=O)c2c(C(=O)O)csc2C)c(=O)n1C,271,11.291666666666666
CCc1ccc(COc2ccc(-n3c(=O)cc(C(F)(F)F)n(C)c3=O)cc2)c(OC(C)C(=O)OC)c1,439,12.194444444444445
CCC(C)n1c(O)nc(C)c(Br)c1=O,180,12.857142857142858
C=CCOC(=O)C(C)(C)OC(=O)c1cc(-n2c(=O)cc(C(F)(F)F)n(C)c2=O)ccc1Cl,375,11.71875
CC(C)OC(=O)c1cc(-n2c(=O)cc(C(F)(F)F)n(C)c2=O)ccc1Cl,304,11.692307692307692
Cc1nc(O)n(C(C)C)c(=O)c1Br,141,10.846153846153847
O=c1c2c(nc(O)n1C1CCCCC1)CCC2,348,20.470588235294116
Cc1nc(O)n(C(C)(C)C)c(=O)c1Cl,165,11.785714285714286
CC(C)(NC(O)=NCc1ccccc1Cl)c1ccccc1,231,11.0
CN(C)C(O)=NC1CCCCCCC1,274,19.571428571428573
OC(=NC(O)C(Cl)(Cl)Cl)NC(O)C(Cl)(Cl)Cl,264,16.5
C/C(=N\NC(O)=Nc1cc(F)cc(F)c1)c1ncccc1C(=O)O,265,11.041666666666666
CN(C)C(O)=NC1CCC2C3CCC(C3)C12,712,44.5
COc1ccc(C(=O)N(C(=O)N(C)C)c2ccc(Cl)c(Cl)c2)cc1,245,10.208333333333334
C#CC(C)N(C)C(=O)Nc1ccc(Cl)cc1,182,11.375
CON(C)C(O)=Nc1ccc(Br)c(Cl)c1,148,9.866666666666667
CCOc1ccc(N=C(O)N(C)C)cc1Cl,156,9.75
Cc1ccc(N=C(O)N(C)C)cc1Cl,136,9.714285714285714
CN(C)C(=O)Nc1ccc(Oc2ccc(Cl)cc2)cc1,199,9.95
Cc1ccc(NC(O)=NC(C)(C)c2ccccc2)cc1,219,10.95
COc1ccc(Oc2ccc(NC(=O)N(C)C)cc2)cc1,207,9.857142857142858
CN(C)C(O)=Nc1ccc(Cl)c(Cl)c1,136,9.714285714285714
CN(C)C(O)=Nc1ccccc1,110,9.166666666666666
CN(C)C(O)=Nc1cccc(C(F)(F)F)c1,177,11.0625
CN(C)C(O)=Nc1ccc(SC(F)(F)Cl)c(Cl)c1,202,11.222222222222221
CC(C)c1ccc(NC(=O)N(C)C)cc1,153,10.2
CON(C)C(O)=Nc1ccc(Cl)c(Cl)c1,148,9.866666666666667
CN(C(O)=NC(C)(C)c1ccccc1)c1ccccc1,219,10.95
CON(C)C(=O)Nc1ccc(Oc2ccc3c(c2)OC(C)(OC)CC3(C)C)cc1,570,19.655172413793103
CON(C)C(=O)Nc1ccc(Br)cc1,135,9.642857142857142
COc1ccc(N=C(O)N(C)C)cc1Cl,144,9.6
CON(C)C(=O)Nc1ccc(Cl)cc1,135,9.642857142857142
CN(C)C(=O)Nc1ccc(Cl)cc1,123,9.461538461538462
CCCCN(C)C(O)=Nc1ccc(Cl)c(Cl)c1,172,10.117647058823529
CN(C)C(=O)Nc1ccc(C(F)(F)F)cc1,177,11.0625
CN(C)C(=O)N(C(=O)c1ccccc1)c1ccc(Cl)c(Cl)c1,224,10.181818181818182
CC1CCCCC1NC(O)=Nc1ccccc1,409,24.058823529411764
CN(C)C(O)=Nc1cccc(OC(F)(F)C(F)F)c1,215,11.31578947368421
OC(=Nc1ccccc1)Nc1cnns1,144,9.6
COc1cc(OC)nc(N=C(O)NS(=O)(=O)N(C)S(C)(=O)=O)n1,273,11.869565217391305
COc1cc(OC)nc(N=C(O)NS(=O)(=O)Cc2ccccc2C(=O)O)n1,290,10.74074074074074
COc1cc(Cl)nc(N=C(O)NS(=O)(=O)c2ccccc2C(=O)O)n1,270,10.8
COc1cc(OC)nc(N=C(O)NS(=O)(=O)Nc2ccccc2C(=O)C2CC2)n1,386,13.310344827586206
CCOc1ccccc1OS(=O)(=O)NC(O)=Nc1nc(OC)cc(OC)n1,287,10.62962962962963
COc1cc(OC)nc(N=C(O)NS(=O)(=O)c2ncccc2C(F)(F)F)n1,313,11.592592592592593
COCC(=O)OC(c1ncccc1S(=O)(=O)NC(O)=Nc1nc(OC)cc(OC)n1)C(C)F,425,12.878787878787879
COc1cc(OC)nc(N=C(O)NS(=O)(=O)c2nc(C(F)(F)F)ccc2C(=O)O)n1,345,11.5
COc1cc(OC)nc(N=C(O)NS(=O)(=O)c2cc(N=CO)ccc2C(=O)N(C)C)n1,328,10.580645161290322
COc1cc(OC)nc(N=C(O)NS(=O)(=O)c2c(Cl)nc3ccccn23)n1,303,11.222222222222221
COc1cc(OC)nc(N=C(O)NS(=O)(=O)c2cc(CNS(C)(=O)=O)ccc2C(=O)O)n1,367,11.46875
COC(=O)c1ccccc1S(=O)(=O)NC(O)=Nc1nc(OC)cc(SC)n1,291,10.777777777777779
Cc1ccnc(N=C(O)NS(=O)(=O)c2ccccc2C(=O)O)n1,249,10.826086956521738
